price,bedrooms,bathrooms,sqft_living,sqft_above
264500,3,1.5,1580,1050
240000,3,2.5,1620,1620
819000,3,2.5,2750,2750
850000,2,1.5,2210,1530
294950,4,2.25,1740,1160
693000,3,2.25,2120,1420
478000,4,2.5,2780,2780
222000,2,1,830,830
635000,4,2.5,2070,2070
469000,3,3.25,1390,1140
350000,4,2.5,2610,2610
180000,5,1,1460,1290
490000,4,2.25,3390,1640
360000,3,1.5,1360,860
630000,4,2.5,2807,2807
615000,4,1,1340,1340
279950,3,2.25,1340,1340
317000,3,1,1160,1160
618000,4,2.25,2470,1600
620000,5,1.75,2000,1000
345000,3,1,1110,1110
608000,3,1.5,2240,1220
325000,4,2.25,1920,1920
475000,3,1.75,2270,2270
154000,3,3,1530,1020
1.19E+06,5,3,3330,2610
376950,4,2.5,2643,2643
500000,2,2,1250,1250
499950,3,2.5,3230,2100
230000,3,1,880,880
652600,4,2.5,2220,2220
185000,3,1.75,1130,1130
274950,3,1,1450,1050
447000,2,1,760,760
129000,2,1,1150,1150
436000,5,3,2720,2720
825000,3,1.75,2080,2080
225000,3,1,1080,1080
265000,3,2.5,1890,1890
765000,3,1.5,1500,1500
509000,4,2,1960,1260
762450,4,1.75,2570,2570
465000,5,1.5,1830,1030
564000,3,1.75,1980,1090
384500,2,1,1130,1130
415000,3,2,2010,2010
345000,2,1.75,1820,910
465950,4,2.5,2340,2340
325000,3,1.75,1780,1210
500000,3,1.75,1780,1210
450000,4,2.5,2450,1410
475000,4,3,2410,1210
1.35E+06,5,1.75,3380,1690
747000,3,1.5,1710,1710
395000,3,1.75,1740,1740
505000,3,2.5,1995,1760
215000,3,2,1760,1100
775000,4,3.5,3970,3970
540000,4,2.5,3000,3000
392500,3,1.75,1540,1540
987000,3,2,2160,2160
1.19E+06,3,2,2160,2160
252500,3,2,1810,1810
730000,3,3.5,2440,1970
497300,6,2.75,3200,1600
640000,4,2.5,2970,2970
580000,5,2,2290,1190
377000,3,1.75,1820,1820
1.28E+06,4,3.5,3010,2370
396500,3,1.5,1360,1120
300000,4,2.5,2080,2080
532000,3,1,1110,1110
579000,2,1.75,1560,1560
1.40E+06,4,2.5,3520,3140
571000,5,1.75,2280,1380
301950,3,1.75,1370,1370
660000,3,3,2340,2160
455000,4,2.5,3170,3170
375000,3,1.75,1380,1380
470000,4,2.5,2700,2700
374990,3,2.5,1300,1300
541500,2,2.5,1900,1900
782500,3,2.5,3750,3750
264000,3,2.25,1552,1552
640000,4,2.5,2500,2500
660000,3,2,1770,1770
1.37E+06,5,3.5,4210,4210
389950,3,2.5,2170,2170
226000,2,1,1510,1510
390000,3,1.75,1870,1870
485000,3,2.25,1570,1570
840000,4,2.5,2480,2480
600000,5,3.5,3580,2140
331000,2,1,1480,1080
780000,3,2,2610,1310
300000,3,1.75,1700,1700
361810,3,1.75,1240,1240
467000,3,1,1660,1000
399000,3,1.75,1620,1620
315450,3,1.75,1130,1130
600000,3,1,1310,1310
247500,4,2,1710,910
330000,3,1,2140,2140
500000,4,2.25,2350,2350
367500,3,1,1570,1570
560000,3,2.5,2780,2780
655000,4,1.75,2540,1320
530000,5,2.75,2500,1250
270000,3,2.25,2080,1380
437500,3,2,1760,1290
575000,3,1.75,1760,1760
278000,4,2.5,1940,1940
568500,4,2.5,3010,3010
280000,4,3,2460,2460
250000,2,1,750,750
247500,3,0.75,1300,680
1.25E+06,5,2.75,3710,2340
535000,4,2.5,2360,1920
814842,3,2.5,3190,3190
340000,4,2.5,2181,2181
359950,3,1.75,1890,1890
750000,3,1.75,2610,1680
1.22E+06,4,2,3090,3090
370000,2,1,860,860
329950,3,1,1000,1000
500000,3,2.5,2760,2760
734000,4,2.5,3490,3490
385000,4,2.5,2960,2960
230000,2,1,1280,840
1.39E+06,4,3.5,3230,1640
210000,3,2,1830,1230
293000,3,1.75,1420,1420
465000,3,1,1580,1580
449000,3,2.25,1960,1130
325000,2,1.75,1670,1670
180000,3,2,1670,1670
650000,6,3,2960,1790
665000,4,2.75,2420,1670
324450,3,2,1420,1420
588000,4,1.75,2170,1370
200000,4,1,1310,1160
383000,4,1.75,1830,1060
499950,3,2,1360,730
549000,5,2.5,3440,1760
465000,5,3,2010,1290
450000,3,2.5,2450,2450
799900,4,2.5,3030,1580
495000,4,2.5,2480,1470
1.20E+06,3,3.5,4310,3140
637000,4,2.5,2120,2120
589000,4,1,2210,2210
305000,3,1.75,1400,1400
600000,4,2.25,2760,1790
587000,4,2.5,2550,2550
1.43E+06,2,2.5,2220,2220
250000,4,1,1320,1320
515000,3,3,2440,1640
833000,4,2.75,3780,3780
860000,3,3.25,4720,3190
550000,4,3,2360,1760
180000,2,1,890,890
507000,4,1.75,1770,1170
427000,3,2,1720,1720
616950,3,3.5,2490,2020
372000,4,1.75,1890,1010
290000,2,1,1020,1020
329990,4,2.75,2420,2420
393500,3,1.75,1600,1600
1.55E+06,5,3.25,3370,2000
240000,4,2.25,1720,1720
285000,3,1,1090,1090
382500,3,1.5,1090,1090
1.93E+06,4,3.75,3600,3600
800000,3,2.5,2760,1760
550000,4,3.5,2770,2770
387846,4,1.75,2520,2040
367500,4,2,1960,1960
780500,5,1,1760,1760
680000,3,1.75,1090,850
434400,5,1.75,1960,1960
370000,2,1,1220,1220
465000,3,1.75,1730,1350
323000,3,2,1830,1830
270000,4,2.5,1600,1600
1.32E+06,3,1.75,2040,2040
560000,4,2.5,2710,2710
450000,3,1,1140,840
290000,2,1,930,930
354000,3,2,1010,1010
705000,5,3,2380,2380
445000,3,2.25,1860,1240
229900,3,1,1440,1440
610000,4,2.5,2980,2980
535000,3,3.25,2670,2670
437400,3,1.75,2150,2150
540000,5,2.75,3160,1740
570000,3,2,1890,1470
533000,3,2.5,2810,2810
555000,3,2.5,2690,2690
239950,3,1.75,1230,1230
350000,3,1,950,950
245000,2,1,1200,980
456000,4,1.75,1670,1670
465000,4,2.25,2140,1470
445000,2,1.75,1440,1440
517850,5,2.75,3050,1800
329000,5,2.75,2570,2570
512500,3,2.5,1840,1840
365000,2,1,1250,1250
450500,3,1,1410,1410
915000,3,1,1560,1560
205000,3,1,960,960
314000,4,2.5,1870,1870
496000,2,1,900,900
329950,4,1,2050,1280
375000,4,2,2400,2400
623000,3,2.5,1850,1850
310000,4,1.5,1220,1220
532500,3,3.25,3140,1760
960000,4,2.25,2410,1800
598000,4,2.5,3130,3130
683000,3,2.5,2300,2300
425000,5,2.5,2840,1590
533000,5,2.75,1800,1400
375000,3,1,1190,1190
250500,3,2,1710,1710
257000,4,1.75,1900,1360
218000,3,1,880,880
460000,3,2,2060,1030
255544,3,1,1360,760
560000,2,2,1680,1680
480000,4,2.5,2980,2980
1.30E+06,5,1.75,2130,1500
580000,3,2.75,2650,2650
475000,3,2.5,1700,1160
1.31E+06,4,2.5,2680,1590
700000,3,2.5,2530,2530
590000,3,2.5,2520,2520
264500,3,2.5,1630,1630
465000,2,1,730,730
290000,3,1,910,910
1.82E+06,4,4.5,4510,4510
416000,3,1,1110,1110
360000,4,2,1450,1450
585083,5,2.75,2910,1590
840000,4,2.75,2600,1620
81000,2,1,730,730
1.29E+06,3,2.25,2440,2440
326000,4,1.75,2290,1390
447000,2,1,720,720
185000,3,1,940,940
439950,3,2.5,1540,1540
234000,3,1.5,1140,1140
485000,4,2.5,2100,2100
750000,4,1.75,2670,2020
865000,4,2,2750,2130
287500,4,2.5,2570,1590
375000,3,1.75,1660,1130
565000,3,2.25,1700,850
260000,4,3,1530,1530
190000,3,1,1260,1260
399950,5,2,2760,1380
275000,3,2.5,1830,1830
528000,3,2.75,2160,1380
315000,3,2,1770,1770
614306,2,2.25,2210,1410
1.49E+06,3,3.5,4560,4560
590000,3,2.5,2110,2110
261500,3,1,1130,1130
300000,4,2.5,1960,1960
439000,3,2.25,2230,1450
277554,5,2.25,2350,2350
215000,3,2,1340,1340
1.20E+06,2,2.25,2160,2160
420000,4,2,1700,850
485000,3,2.5,1650,1650
202500,3,2,1540,1540
710000,5,3.25,3920,3920
535000,4,2.5,3250,3250
260000,4,1.75,1360,1360
254000,3,2,1480,1480
600000,4,2.5,2360,2360
285000,3,2.5,1800,1800
800000,4,3.75,2540,2540
165000,3,1,1200,1200
216500,2,1,710,710
387990,4,2.5,2640,2640
500000,4,2.5,3010,3010
650000,4,2.5,2770,2770
646000,4,2.5,2310,2310
323400,4,3,2060,1430
300000,3,2.5,1880,1880
712500,5,2,2280,1340
550000,3,1.75,1380,1380
400000,3,1,1180,1180
255000,4,1.75,1650,1100
660000,3,1.75,2030,2030
925000,4,2.25,2110,1600
534000,4,2.25,2130,1330
215000,3,1,1690,1690
1.95E+06,3,2.5,2510,2510
1.40E+06,5,4.25,3530,3530
212000,3,1.75,1470,1470
265000,3,1.75,1840,1840
400000,3,1.75,1860,1300
311500,4,2.5,1940,1940
2.33E+06,4,3.5,4420,4420
225000,2,1,800,800
1.25E+06,4,2.5,3700,2620
380000,3,1,1400,1400
600000,4,2.5,2250,2250
600000,3,2.25,2230,2230
315000,3,2.5,1950,1950
847000,5,1,2550,2550
730000,4,2.5,2750,2750
1.06E+06,4,2,2290,2290
1.62E+06,4,2.25,2350,2350
664000,2,1.75,1720,860
454450,4,3,2810,2810
341000,3,1,940,940
276693,4,1,1190,1190
185000,2,1,1390,1390
160000,2,2.5,1660,1660
270000,4,2.5,1920,1920
300000,4,1.5,1460,1460
264950,3,1.5,1370,1370
209950,2,1,1050,840
850000,3,2.5,3360,3360
645000,4,2.5,3160,3160
855000,4,2.25,2480,2480
632500,4,1.5,2720,2720
289950,3,2.5,2070,2070
850000,2,1.75,2170,2170
565000,4,2.75,3260,3260
792000,3,2.5,2250,2250
260000,3,2.25,1950,1200
585000,3,2,2220,2220
295500,3,1.75,1330,1000
329000,4,2,1190,1190
750000,3,1.75,2770,1570
495000,4,2.5,2310,2310
672500,3,1.75,1580,1330
1.31E+06,5,3.25,2800,1910
405000,3,2.5,1500,1500
620000,3,1.75,2140,1070
615000,4,2.25,2330,1450
887000,6,2.25,3830,2440
1.06E+06,4,2.75,4510,3270
753000,4,1.75,2160,1660
1.60E+06,3,2.25,3170,2230
3.71E+06,4,3.5,5550,3350
365000,3,1.5,1520,1520
870000,4,2.75,3410,3410
321000,4,2.5,1830,1830
280000,3,2.5,1550,1550
288000,3,2.5,1520,1520
248500,3,2,1240,620
330000,4,2.5,2380,2380
740000,5,3.5,2720,1830
445000,3,2.5,2210,2210
198500,2,1,1050,1050
280000,7,2.5,1940,1940
336500,3,2.25,1420,1420
267000,3,2.5,1690,1690
315000,3,1,1160,1160
545000,4,2.5,2040,2040
274950,3,1.75,1840,1840
500000,2,1,1440,1210
299000,3,1,1390,1390
420000,3,2.5,1470,1160
620000,3,2.5,1776,1604
575950,3,2.25,1640,1180
666500,4,2.5,2860,2860
180000,4,1.5,1740,1020
261350,3,1.75,1390,1390
1.03E+06,4,3.5,2730,1660
390000,3,1.75,1435,1435
253500,3,1,1640,1090
625000,4,2.5,2630,2630
255000,4,2.5,1580,1580
257000,3,2.5,1740,1740
869000,2,1.75,1900,1100
745000,4,2.5,3130,3130
1.35E+06,4,3.5,3500,3500
350000,3,1.75,2130,1090
475000,3,2.5,950,950
540000,3,2.5,1720,1720
175000,2,1,830,830
100000,2,0.75,660,660
890000,5,1,2590,2310
280000,3,2.5,1600,1600
1.05E+06,4,4.25,4390,3320
486000,4,2.5,3560,3560
670000,5,2.5,2860,2860
480000,3,2.5,1640,1640
440000,3,1.75,1500,1060
1.50E+06,3,3.25,3990,2870
743700,4,2.5,2610,2610
449950,3,1.75,1470,1470
367000,2,1,700,700
1.19E+06,4,3.25,3960,3960
201000,3,1,900,900
575000,3,1.75,2010,2010
295000,3,2.5,1940,1420
190000,3,1,1510,1510
742500,2,3,2020,1350
875000,6,3.5,4430,3000
1.39E+06,4,3.5,4010,3150
600000,4,2.25,3070,3070
207000,3,1.5,1460,1460
650000,4,2.75,3260,3260
275000,2,1,830,830
1.20E+06,4,2.5,2390,2150
262500,3,2,1130,1130
399000,2,1,1120,1120
139000,4,1.5,1410,1410
575000,3,2.5,1750,1750
580000,2,1,1040,1040
468000,3,2.25,1630,1630
230000,3,1,1380,940
675000,4,4,3680,3680
318000,3,1,1250,1250
332100,5,3.5,2660,1980
175000,2,1,620,620
817000,4,2.25,2600,2600
1.20E+06,4,3,2150,2150
525000,3,1.75,1470,1070
189000,3,1,1380,1380
629950,3,2.5,1680,1120
641500,1,1,1000,1000
490000,3,2.25,1630,1230
415000,3,1.75,1790,1360
250000,2,1,890,890
781000,3,1.5,1290,820
400000,4,2.25,2420,1400
935000,4,3,3680,2890
575000,4,2.5,3020,1600
1.66E+06,4,3.25,4240,4240
302300,5,2.75,3130,1580
355000,2,1,900,900
1.54E+06,3,2.25,2880,1710
926250,4,1.75,2390,2390
300000,3,1.75,1450,1050
361500,3,1.75,1070,1070
616000,3,1.5,1740,1740
395000,2,1.75,1210,1210
245000,3,1.5,2100,2100
206000,3,1,1060,1060
706000,4,2.5,3280,2190
578000,3,1.5,1660,1660
341950,5,3,3070,3070
305000,3,1,1150,1150
575000,3,2.75,1710,1590
330000,3,1,1180,1180
445000,4,2.25,2130,2130
333000,3,1,1050,1050
598500,4,2.5,2520,2520
225000,2,1,700,700
570000,4,2.5,2640,2640
630000,5,2,2330,1310
779000,5,2.25,2830,2830
760000,4,3.5,3720,3720
322968,5,1.75,1890,1890
595000,4,2.5,2910,2910
321000,4,1,1300,1300
653000,3,2.25,2770,2770
750000,4,1.75,2520,1420
530000,3,1,1340,1080
352750,2,1.75,1060,960
424950,4,2.5,2480,2480
427000,5,2.75,2220,1230
558000,4,2.5,3220,2420
438200,2,2,1600,1600
340000,1,1,640,640
830005,4,3.75,3610,3290
548000,4,3.25,3420,2330
411715,3,1.75,1840,1040
865000,4,4,2790,2790
1.75E+06,6,4.25,5860,4150
688000,3,3,3450,3450
399950,4,2.5,2350,2350
555000,3,1,1250,970
677000,3,2,2000,1100
539000,3,2,2260,1780
410000,3,1.75,1510,950
472000,2,2.25,1800,1800
755000,3,2.5,2420,1620
269900,5,1.75,1750,1750
667400,4,2.5,2660,2660
1.22E+06,3,2.25,2640,2640
544000,3,2.5,1460,1180
800000,2,1,1570,1570
315000,3,1,1010,1010
227000,4,1,1200,1200
765000,4,2.5,4040,4040
625000,3,3,1820,1540
1.88E+06,4,5,5810,3790
822600,4,2.5,3010,1510
515000,4,2.5,1910,1160
377000,4,2,1640,930
600000,3,1,1480,1480
525300,4,1.75,2520,1680
760000,4,3,2840,1990
202000,2,1,840,840
470000,3,2,1730,1730
810000,3,2.5,3140,3140
175000,3,1,1480,1080
440000,4,1.75,1920,960
197000,2,1,770,770
254000,3,1,1010,1010
405000,3,1,1460,1460
416000,2,1,940,940
779950,4,2.75,2840,2840
200000,4,2.75,1910,1430
658100,4,2.5,2430,2430
397000,2,1.75,1610,950
815000,3,3.75,2780,2780
345000,2,1,1160,1160
305500,4,2.5,1850,1850
340000,3,2.25,2120,2120
330000,5,2.5,2620,1400
269000,4,2.5,2060,2060
349950,3,1,1060,1060
431000,3,1,1500,1500
735000,4,1.75,2380,1820
414000,5,3,3045,3045
619500,3,2.5,1700,1700
675000,3,1.75,1240,1240
380500,3,1,1410,1410
253000,3,1.5,880,880
157500,2,1,740,740
627000,4,2,2030,2030
469500,4,2.5,2090,1140
319950,2,1,920,920
249500,3,1,1180,1180
485000,3,1,1260,1260
1.13E+06,5,3,3690,2070
314500,3,1.75,1700,1200
220000,2,1,770,770
444950,3,2.5,2020,1330
598000,4,2.5,2030,1330
699850,4,3.5,2690,2690
595000,3,2.5,1750,1750
735000,4,2.5,3270,3270
542500,4,2.5,2330,2330
450000,3,1.75,1720,1140
298500,3,2,2420,1420
403950,2,1,710,710
271000,2,1,710,710
335000,2,1,1510,1510
305000,2,2.25,1610,1610
630000,3,3,1880,1520
253000,2,1.75,1220,860
395000,4,1.75,2060,1070
265000,3,2.5,1340,1140
225000,2,1,1030,1030
338500,4,2.5,2717,2717
300000,2,1.75,1360,860
255000,2,1,1260,1260
337000,4,3,2240,2240
324900,3,2.25,2080,2080
821000,3,2.75,2760,1690
500000,4,2.75,3000,3000
885000,4,3.5,3310,2200
360000,4,2,1630,1630
304000,3,1,900,900
376000,2,1,880,760
425000,4,1.5,1620,1620
1.18E+06,3,1.75,1610,1090
187000,3,2.5,1730,1730
710000,2,1.5,1640,1540
585000,3,1.75,1840,1370
1.40E+06,5,4,4700,4700
1.98E+06,4,3.5,4500,3340
250000,3,1.75,1780,1420
950000,4,2.75,3800,3800
725000,3,2.5,2980,2980
505000,4,2.5,2780,1590
90000,1,1,560,560
400000,4,2,2060,2060
407000,3,1,1140,1140
651000,3,1.5,1890,1890
485000,3,2.25,2090,1350
460000,4,2.75,3460,3460
369000,2,1,1320,880
355000,2,1,1240,1000
155000,2,1,810,810
1.00E+06,3,1,1880,1880
419625,4,2.5,2680,2680
435000,3,2,2040,2040
379000,4,1.75,2180,1290
293000,4,2.25,1870,1870
592100,4,2.75,2310,1790
362000,3,1.75,1120,1120
227000,3,1,1340,1340
335500,3,1.75,1260,1260
213000,3,1.75,1200,1200
338000,5,2.5,2400,2400
163500,3,1,940,940
199988,2,1,860,860
1.19E+06,3,2.25,2390,1980
320000,4,2.5,3130,3130
450000,6,2.25,3550,2960
249900,2,2,1470,1470
223000,2,1,910,910
631000,4,4,2630,1470
350000,4,2.25,1780,1060
279000,3,1.75,1430,900
310000,5,2,2730,1510
185000,2,1,900,900
445000,3,2.5,1740,1130
365000,4,2.5,2905,2905
333500,3,1.5,2230,1390
385000,3,2.25,1680,1340
345000,3,1.5,1240,1240
1.26E+06,3,3,3230,2220
440000,4,2.5,2560,1280
444500,3,2.5,2600,2600
340000,4,1,1200,1200
680000,4,1,1660,1660
420000,3,1.75,1140,1140
438500,3,2.25,3050,3050
109500,2,1,800,800
461000,4,2.75,1700,1200
968000,4,1.75,2630,2630
355000,3,1.75,1960,980
249000,3,1.5,1180,1180
256500,5,2.5,1960,1360
1.81E+06,5,2.5,4250,2490
269000,3,2.25,1950,1950
1.35E+06,4,3.5,3600,2720
885000,3,2.25,2060,1610
455000,3,2,1640,1090
980000,4,2.5,2730,2230
412500,3,1.75,1530,1530
740000,4,3.5,3060,3060
1.30E+06,4,2.25,2860,2130
326000,2,1.5,1030,1030
568500,4,2.5,2460,2460
620000,4,2.5,2500,2500
283000,3,1.75,1830,1490
875000,6,3.25,2820,1930
1.31E+06,4,2.25,3750,2440
289950,3,2.5,2070,2070
252500,3,2.5,1780,1250
376000,4,2.25,2200,1480
635700,4,2.5,3240,1860
710000,4,2.5,2880,2880
440000,3,1.75,1570,980
439000,3,2.5,3180,1810
455000,2,1.5,1310,1310
225000,2,1,910,910
250000,3,1,1460,1460
585000,4,3.25,3410,2470
685000,3,1.75,2720,1580
420000,5,2.75,2280,1300
245000,2,1,670,670
275000,4,2,1480,1480
270000,3,2,2330,1390
767250,4,3,2170,1710
229000,3,2,1760,1760
400000,3,1,1240,1240
2.20E+06,5,3.25,5210,4940
665000,5,2,2800,1400
500000,4,2.25,2060,2060
355500,5,2,2360,2360
369000,4,2.5,2370,2370
338500,2,1,720,720
256000,3,1,950,780
470000,3,2.5,1980,1980
675000,3,2.5,2540,2540
369950,4,2.75,2760,1400
615000,5,3.5,2950,2350
1.20E+06,5,3,3640,3640
950000,3,1.75,2150,1870
799500,4,2.5,2760,2760
187000,2,1,840,840
598000,5,2.25,2890,2890
429950,3,2.25,2060,1340
347950,5,2.25,1700,1700
851000,3,2.5,3560,3560
205000,3,1,1210,1210
225000,3,2.25,1590,1110
705000,4,2.25,2620,1520
535000,5,2.5,3190,3190
222500,3,2,1450,1450
313500,2,1.5,1270,1000
632000,3,2.25,2730,2730
467000,3,2,1840,1840
339000,3,2.25,1970,1380
712000,3,2.75,3200,3200
335000,3,1,1060,1060
470000,3,3.25,1740,1360
367000,3,1,810,810
440500,3,2.5,2460,2460
305000,4,1,2100,1050
635000,3,1.75,1530,1020
1.02E+06,3,2.25,1670,1670
342000,2,2.5,1175,740
283000,3,2.25,2130,1270
430000,4,2.75,2470,1280
245000,4,2.5,1700,1700
355500,3,2.5,2600,2600
395000,3,1,1460,1460
324900,4,2.25,2010,2010
660000,3,1.75,1320,1320
570000,3,2.5,3150,3150
552321,3,2.5,1960,1960
1.10E+06,2,1.75,2050,2050
237000,3,1.5,1800,1800
402000,2,1,1210,1210
470000,3,2.25,1830,1830
395900,3,1.75,1880,940
442000,2,1.75,860,860
795000,4,2.75,2890,2890
190500,3,2,1390,1130
808000,4,2.75,3340,3340
500000,4,2.5,2040,2040
775000,4,2.75,3010,3010
300000,5,1.75,2110,1100
496000,5,1.75,2110,1100
448000,4,2.5,2510,2510
645000,2,2.25,2770,1570
464600,3,1.75,1120,1120
590000,3,1,1530,1530
399000,3,2.5,1800,1690
305000,2,1,1030,1030
478000,3,1.75,1210,1210
598800,1,1,1090,1090
430000,4,2.25,1790,1110
433000,4,1.5,1550,1180
420000,4,2.75,2400,1170
585000,4,1.75,2470,2470
255000,3,1,1170,1170
305000,3,1,1120,1120
396000,4,1,1040,1040
347500,4,2.5,2460,2460
900000,4,2.5,3690,3690
425000,3,1.75,1960,1400
429000,3,2.5,1920,1920
540000,3,2.25,1670,1220
324950,3,2,1340,890
1.05E+06,3,2.25,2610,1980
221000,4,1.75,1540,1260
405000,3,2,1640,1640
1.15E+06,3,2.5,2100,2100
588000,4,1.75,1930,1510
234950,3,2,1430,1430
580000,4,1.5,2430,1730
637000,5,3,2460,1840
704000,4,2.25,2490,1490
210000,2,1,880,880
772000,4,2.5,2110,2110
763000,4,1.75,1850,1850
213500,2,1.5,2060,2060
255000,2,1,1360,680
423500,3,2,2000,1430
520000,3,1.5,1810,1810
550000,3,2.75,2230,1460
795000,3,2.75,1820,1820
495000,4,3,2740,2240
455000,4,2.5,2710,2710
85000,2,1,910,910
239000,4,2,1980,1980
184900,3,1,1040,1040
386000,4,2.25,2810,1610
415000,4,2.5,2000,2000
387000,3,1,1530,1210
2.14E+06,6,4,5110,5110
685000,4,2.25,3133,2533
340000,4,2.5,2020,1070
422000,2,1,750,750
442000,3,2.5,1980,1980
280000,3,1,1200,920
1.15E+06,5,2.5,3580,3580
279000,3,2.5,2010,2010
569000,4,2,1730,1060
1.36E+06,5,3.5,5960,4770
209950,2,1,860,860
468000,3,1.5,1370,1370
237100,3,1.75,1360,1360
336000,4,2.5,2530,2530
500000,4,2,1680,1680
290000,3,2.5,1580,1580
1.19E+06,7,3.5,3890,2840
365000,5,2,1600,1600
146300,3,1,1200,1200
554000,3,1.75,1760,1760
424000,3,2,1670,1170
1.35E+06,4,3.5,4640,3210
508500,4,1.5,1800,1800
244500,3,1.75,1210,1210
206000,2,2.5,1280,1280
643500,3,2,1650,1650
372500,4,1.75,1590,1590
630000,5,2,1900,1720
418000,2,2.5,1500,1500
425000,4,2.5,2689,2689
800000,4,2.75,3250,3250
208000,2,1,960,960
476000,3,1.75,1650,1650
277500,3,2.5,1690,1690
478000,3,1.75,2790,1410
890000,4,2.75,2310,2310
450000,3,3.5,1790,1390
205000,3,1,1230,1230
665000,3,2,1620,1620
518000,4,2.75,2440,1440
465000,4,2.25,2100,2100
330000,3,2.5,3040,3040
449400,4,3,2490,2490
829000,3,2.75,2690,2690
450000,4,1.75,2190,2190
310000,3,1.75,1490,1490
615000,3,2.25,2530,2530
605000,3,2,2060,1120
437500,3,2.25,1970,1970
545000,3,1.75,1400,1400
770000,3,2.5,3680,2390
600000,5,2.25,3000,3000
560000,3,1,1440,1440
1.92E+06,5,5.75,7730,6660
457000,3,1,1170,1170
585000,2,1,1770,1520
560000,3,2,1860,1860
345000,2,1,770,770
550000,4,3.5,3820,2440
589950,4,2.5,3190,3190
327000,3,1.5,1320,1320
800000,2,2.25,1730,1730
150000,3,1,1010,1010
425000,2,2.5,1140,1140
350000,3,1,860,860
273000,3,1.75,1540,1540
750000,4,2.25,2160,1080
240000,3,1.5,1450,1450
400000,3,1.75,1830,1830
230000,3,1.5,1630,980
372000,4,2.5,2500,2500
459500,3,1.75,1470,1030
582000,3,2.5,2380,2380
465000,4,2.5,2170,1420
386000,3,2,2120,2120
546000,3,2.5,1530,1530
278000,3,1.75,2710,2060
540000,3,2.5,2860,2860
529000,4,1.75,2800,2800
554000,4,1,1120,1120
210000,3,1,1730,1430
225000,2,1,1010,1010
561600,4,2.5,2350,2350
300000,6,5.25,2860,2860
1.65E+06,4,3.5,4285,3485
1.02E+06,4,3.75,4060,4060
150000,3,1,1310,960
400950,2,1.75,2320,1400
620000,4,2.25,2210,2210
449000,4,2.75,2090,1680
630000,4,2.5,2240,1250
336000,2,1,1180,1180
299950,4,1.75,1560,1560
352500,4,2,1970,1350
150000,2,1,840,840
175000,2,1,840,840
305000,3,2,1830,1830
2.57E+06,4,3.75,4475,2659
607500,3,1.5,1800,1200
505000,2,1,1250,950
280500,3,1.75,2440,1220
610000,3,2.5,2910,2910
381000,5,2.75,3060,3060
482000,5,2.25,2230,1320
379950,3,1,1270,1270
2.50E+06,4,4.5,4300,4300
425000,3,2.25,1580,1180
580000,4,2.25,2570,2570
605000,2,1,860,860
194000,1,1,820,760
546200,4,2.25,2090,2090
1.40E+06,4,3.5,3560,2560
315000,3,1.75,1860,1240
465000,3,1.5,900,900
330000,2,1,1160,580
795000,4,2.75,3100,3100
265000,4,2.25,2300,1280
1.30E+06,4,2.5,3110,2040
126500,3,1,1130,1130
760000,4,2.5,2920,2920
540000,2,1.25,1230,1050
446000,5,2.75,2190,1370
170000,1,0.75,850,850
379000,3,2.5,1500,1000
1.40E+06,9,4,4620,3870
800000,4,2.75,3150,3150
260000,3,1,1300,1300
820000,5,2.5,3160,1580
449950,3,1.75,2070,2070
392000,3,2.25,1790,1220
465000,3,2.5,1650,1650
449950,4,2.5,2070,1230
520000,3,1.5,1580,1180
546800,4,2.25,2170,1420
825000,4,2.75,2220,1560
337000,3,1.75,1440,1440
333000,2,1,720,720
380000,2,2,1120,760
280000,3,2.5,1970,1970
202000,3,1.5,1420,1420
585000,4,2.5,2250,2250
435000,4,2,2630,1330
1.20E+06,4,3.5,4740,4740
364000,2,2.25,1280,1280
300000,3,1,1260,1260
558000,2,1.75,1930,1930
199950,1,1.5,1048,1048
515000,3,2.25,1640,1640
590000,4,2.5,2380,2380
813500,4,2,2530,2220
725000,4,2.5,2700,2700
490000,3,2.25,2330,2330
277000,3,2.25,2160,2160
325000,4,1.5,1470,1470
649800,4,2.5,2280,2280
425000,3,1,1280,1280
460000,2,1,850,850
750000,3,3.25,4610,4610
469000,5,2.5,2690,1790
566000,4,1.75,2440,1340
407500,3,2.5,1930,1930
353500,2,1,800,800
524000,3,2.25,2430,2430
264950,4,2.5,1990,1990
547500,3,2.5,2550,2550
264500,3,2.25,1370,1370
507500,3,2,2020,1020
560000,3,3.5,1560,1180
995000,5,4,5610,4090
835000,6,2,3560,3560
440000,3,1.5,2120,1220
1.02E+06,3,2.5,2920,1460
300000,2,1,1340,1340
125000,3,1,1230,1230
986000,4,3.5,2840,1920
315000,4,2.5,2080,1680
320000,4,2.5,2070,2070
972000,4,3.25,4010,4010
760000,3,2.5,2190,1540
265000,4,3,1730,1730
355000,2,1,1250,1250
300000,3,1,1300,1300
474950,5,2.5,2080,1460
470000,4,2,2180,2180
437500,3,1,1630,1630
520000,2,1.5,1840,1040
237600,2,1,1370,1370
162950,2,1,950,950
457000,3,1.75,1690,1690
635000,3,2.5,1780,1210
735000,4,3,2840,2060
910000,2,2.5,2000,2000
346500,3,3.25,1570,1290
655000,4,2.5,2370,1630
425000,3,1.75,1610,1610
137000,3,1,1300,1300
557500,3,2.5,2620,2620
415000,4,2.25,3060,3060
